index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
26588,17.475701574264203,15,15,13,211,6.57,14,10,13,18,9,2750,100,46,11,185,19
26590,17.084188911704313,12,8,12,0,0.0,3,12,8,15,5,650,63,28,15,87,14
26591,16.449007529089666,13,14,15,0,0.0,10,11,15,12,5,750,74,73,16,134,10
26592,16.799452429842574,11,14,11,0,0.0,3,9,6,11,13,250,61,31,16,134,6
26593,16.28747433264887,11,12,12,0,0.0,14,10,9,11,9,250,60,31,16,134,10
26594,16.67898699520876,13,13,12,0,0.0,9,11,7,12,8,500,60,46,16,134,16
26595,15.90965092402464,11,11,10,0,0.0,10,8,10,11,9,250,59,29,16,134,11
26596,16.66803559206023,12,10,11,0,0.0,4,9,8,10,6,250,61,32,16,134,19
26597,16.334017796030118,12,12,12,0,0.0,5,11,6,12,8,500,62,54,16,134,21
26598,15.969883641341546,12,13,12,0,0.0,4,10,8,13,7,250,64,45,16,134,15
26599,16.971937029431896,9,3,10,0,0.0,7,12,10,18,13,1650,83,42,15,87,3
26600,16.32306639288159,9,13,10,0,0.0,13,9,10,19,8,200,46,62,13,80,19
26601,16.48186173853525,8,2,13,0,0.0,7,12,7,15,8,650,61,45,13,80,13
26602,19.12662559890486,11,16,13,84,6.8,9,9,11,12,6,50,70,0,10,86,0
26603,23.353867214236825,11,9,11,1121,6.91,11,12,10,10,5,1500,95,12,13,85,0
26604,21.54962354551677,11,10,9,425,7.27,11,10,11,11,10,1450,88,23,13,85,0
26605,21.872689938398356,9,10,11,2216,7.15,11,11,11,9,6,1450,88,22,13,85,5
26606,22.92950034223135,11,9,10,242,7.7,7,12,11,10,5,1450,88,28,13,85,2
26607,16.37782340862423,11,18,11,0,0.0,6,11,5,8,5,750,45,34,13,80,9
26609,16.331279945242983,13,18,8,45,6.7,7,13,8,18,8,750,58,52,13,80,12
26610,16.49281314168378,12,11,11,0,0.0,4,8,10,14,13,850,62,59,13,80,21
26611,16.40246406570842,9,3,10,0,0.0,8,11,7,13,10,850,57,29,13,80,5
26612,16.05475701574264,9,13,9,0,0.0,8,12,11,13,14,750,60,39,13,80,16
26613,16.344969199178646,12,5,10,0,0.0,11,12,5,7,5,750,61,20,13,80,7
26614,16.09034907597536,11,9,12,0,0.0,13,10,7,15,12,650,63,61,13,80,22
26615,15.841204654346338,12,15,11,0,0.0,12,11,8,20,5,550,54,39,13,80,16
26616,16.4435318275154,11,6,9,0,0.0,4,11,8,13,5,750,57,30,13,80,9
26617,16.40246406570842,10,8,12,0,0.0,8,13,7,13,10,750,56,32,13,80,12
26618,16.355920602327174,10,9,9,0,0.0,4,10,6,9,11,700,57,59,17,173,21
26619,16.344969199178646,13,7,13,0,0.0,15,11,9,11,9,750,59,65,13,80,22
26620,17.34154688569473,8,14,12,0,0.0,7,11,11,19,14,850,57,43,13,80,12
26621,17.32785763175907,10,7,10,0,0.0,5,11,10,9,8,800,55,47,13,80,4
26622,17.138945927446954,10,10,10,0,0.0,1,12,8,14,13,750,52,38,13,80,12
26623,16.58590006844627,10,6,11,34,6.6,2,14,5,17,11,850,50,39,8,80,15
26624,16.70362765229295,11,13,12,0,0.0,15,11,20,13,10,650,61,47,16,85,14
26625,16.813141683778234,11,15,12,0,0.0,4,13,7,19,9,800,54,45,16,85,15
26626,16.449007529089666,12,16,12,42,7.0,1,13,10,7,13,150,50,33,16,85,17
26627,16.648870636550306,11,15,13,0,0.0,5,11,6,8,5,650,51,39,16,85,12
26628,17.399041752224505,10,16,12,0,0.0,4,12,8,11,11,800,57,35,16,85,8
26629,16.681724845995895,10,4,12,0,0.0,14,13,8,16,13,500,56,37,16,85,6
26630,16.320328542094455,13,7,9,0,0.0,6,11,8,13,10,700,54,52,16,85,8
26631,16.229979466119097,12,6,11,0,0.0,8,13,18,11,5,650,62,44,16,85,14
26632,16.761122518822724,10,3,10,0,0.0,4,10,9,18,11,850,63,42,16,85,8
26633,17.166324435318277,10,16,12,0,0.0,9,11,9,20,5,850,65,25,18,173,22
26634,16.97741273100616,10,5,10,0,0.0,6,12,9,13,14,550,51,48,12,173,17
26635,18.494182067077343,9,1,10,0,0.0,12,12,10,18,7,600,62,30,13,158,4
26636,17.83436002737851,13,4,11,0,0.0,19,11,9,16,5,600,60,42,13,158,6
26637,19.247091033538673,12,4,14,0,0.0,8,12,10,15,10,600,62,31,13,158,2
26638,17.587953456536617,11,3,11,0,0.0,9,12,11,10,14,600,62,30,13,158,6
26639,16.490075290896645,11,7,11,0,0.0,1,9,9,16,14,750,61,58,19,173,23
26640,18.50513347022587,11,13,10,0,0.0,14,12,8,10,9,600,62,42,13,158,17
26642,18.740588637919235,10,3,11,0,0.0,11,10,9,18,9,750,64,42,13,158,4
26643,17.15811088295688,12,4,10,0,0.0,10,9,8,19,6,1900,77,39,15,173,7
26644,17.440109514031484,12,12,13,0,0.0,4,11,9,12,5,2450,79,23,11,96,0
26645,16.087611225188226,12,12,11,0,0.0,14,10,9,11,11,250,61,39,16,134,13
26647,16.763860369609855,13,13,12,0,0.0,9,11,8,11,9,500,61,40,16,134,15
26648,16.733744010951405,12,12,11,0,0.0,10,9,7,13,9,250,63,28,16,134,13
26649,20.164271047227928,10,9,12,0,0.0,12,13,8,20,7,600,64,23,13,158,4
26651,15.939767282683095,11,9,8,0,0.0,6,11,6,9,14,750,65,40,8,110,6
26652,16.38877481177276,9,4,9,0,0.0,11,11,12,8,13,750,65,18,8,110,0
26653,20.903490759753595,11,6,11,5,0.0,8,11,11,16,12,750,65,20,13,158,0
26654,16.202600958247775,9,18,9,0,0.0,6,14,8,8,10,500,60,21,8,110,0
26655,18.050650239561943,10,9,12,0,0.0,1,8,7,16,5,600,60,34,13,158,5
26656,17.10335386721424,9,10,10,0,0.0,7,12,3,17,13,600,62,49,13,158,12
26657,17.39630390143737,11,7,13,0,0.0,14,12,9,14,12,600,60,33,13,158,9
26658,19.29637234770705,12,5,11,0,0.0,11,9,8,20,5,750,64,9,13,158,0
26659,17.0403832991102,10,5,13,56,7.0,6,13,7,17,8,500,60,49,12,104,20
26660,20.147843942505133,11,4,13,0,0.0,17,9,10,12,12,600,62,25,14,158,2
26661,18.913073237508556,11,5,10,0,0.0,4,11,10,8,9,750,60,31,7,130,1
26662,17.70841889117043,9,8,7,177,6.58,6,3,5,4,4,50,30,6,10,46,0
26663,17.678302532511978,10,13,14,191,6.64,11,11,8,13,5,250,50,43,6,46,1
26664,19.21697467488022,9,16,12,146,6.77,14,10,13,9,13,1150,73,15,9,73,0
26665,18.017796030116358,11,6,12,0,0.0,1,13,16,13,12,1800,86,15,14,116,0
26666,15.937029431895962,12,16,9,0,0.0,1,12,16,10,10,1800,73,30,17,173,11
26668,16.164271047227928,12,4,12,0,0.0,16,9,20,13,14,1500,63,51,16,185,12
26669,16.44626967830253,12,13,12,0,0.0,6,12,7,13,5,950,64,40,16,185,15
26670,17.927446954141,10,7,10,0,0.0,5,11,9,14,6,500,45,39,16,185,3
26671,16.799452429842574,11,18,7,0,0.0,10,11,7,16,9,1000,48,29,16,185,6
26672,16.095824777549623,11,10,12,0,0.0,14,10,10,11,5,1250,53,40,16,185,10
26673,16.772073921971252,12,6,12,0,0.0,4,12,6,11,6,1000,48,40,16,185,13
26674,16.761122518822724,12,17,12,0,0.0,8,11,7,15,8,1000,47,46,16,185,19
26675,16.01095140314853,8,6,10,0,0.0,7,8,6,11,7,1000,48,41,16,185,7
26676,16.016427104722794,11,8,11,0,0.0,1,12,9,15,8,850,52,40,16,185,14
26677,23.06091718001369,10,8,10,3027,6.85,4,11,7,8,10,50,82,3,10,86,0
26678,16.659822039698838,11,9,10,0,0.0,5,13,9,7,10,1250,51,46,16,185,12
26679,16.79397672826831,11,5,12,0,0.0,1,9,7,14,5,1000,47,47,16,185,17
26680,16.046543463381244,9,13,11,0,0.0,3,11,7,14,13,1000,45,45,16,185,15
26681,16.147843942505133,12,7,9,0,0.0,12,11,7,14,14,50,30,60,11,72,2
26682,16.58590006844627,13,6,8,0,0.0,7,11,5,11,6,50,39,61,11,72,0
26683,17.50034223134839,12,17,12,23,6.6,1,10,7,20,12,50,40,68,11,72,4
26684,16.607802874743328,13,16,8,0,0.0,5,12,11,8,7,800,52,49,11,72,12
26686,17.021218343600275,10,9,11,0,0.0,2,11,13,16,7,750,55,37,14,134,28
26687,17.026694045174537,11,3,10,0,0.0,7,11,15,9,7,800,60,37,14,134,6
26689,17.78781656399726,12,17,8,0,0.0,10,11,6,15,12,750,50,31,14,134,17
26690,16.76933607118412,9,10,10,0,0.0,7,9,6,9,5,750,40,27,14,134,0
26691,16.421629021218344,10,14,15,0,0.0,5,11,6,20,12,700,40,32,14,134,10
26692,16.44626967830253,10,17,10,0,0.0,6,12,7,14,12,800,45,43,14,134,14
26693,16.28473648186174,12,13,11,0,0.0,8,11,6,12,10,800,50,60,14,134,16
26694,16.347707049965777,9,2,10,0,0.0,14,10,5,8,12,800,45,45,14,134,6
26695,16.098562628336754,8,4,10,0,0.0,6,12,6,7,11,750,50,26,14,134,10
26696,16.605065023956193,10,12,9,0,0.0,4,11,16,15,12,350,40,36,14,134,15
26697,16.802190280629706,12,5,11,0,0.0,15,11,10,8,12,800,55,61,14,134,16
26699,16.18069815195072,11,4,12,0,0.0,10,12,11,19,11,700,40,61,14,134,15
26700,18.921286789869953,10,3,12,150,6.74,13,10,8,15,11,50,58,6,12,86,0
26701,18.759753593429156,9,12,10,2520,6.89,14,10,13,8,8,650,68,20,12,86,8
26702,16.752908966461327,13,11,12,0,0.0,7,11,19,19,8,1500,65,72,15,185,21
26703,19.871321013004792,8,6,12,35,7.0,12,11,9,18,15,750,68,49,12,158,2
26704,22.491444216290212,15,4,11,523,6.94,19,9,12,12,13,1200,74,23,9,73,1
26705,16.01368925393566,10,12,10,0,0.0,7,13,12,7,12,800,53,54,14,178,4
26706,18.99794661190965,14,11,12,0,0.0,13,11,11,10,13,1400,77,5,8,120,0
26707,17.086926762491444,10,9,11,0,0.0,14,13,7,11,8,750,46,32,12,173,12
26708,16.618754277891856,12,2,12,0,0.0,12,11,4,16,13,750,42,31,12,173,3
26709,15.953456536618754,12,12,12,0,0.0,2,13,15,10,10,800,39,64,15,173,19
26710,16.424366872005475,12,18,8,0,0.0,14,13,5,14,10,950,41,54,18,173,19
26711,16.186173853524984,13,9,10,0,0.0,15,12,18,12,10,1100,81,46,12,173,19
26712,16.205338809034906,12,6,12,0,0.0,5,11,13,9,14,50,41,69,12,173,15
26713,16.736481861738536,13,16,9,0,0.0,9,12,8,18,14,50,36,39,8,120,5
26714,16.791238877481177,9,11,13,0,0.0,13,12,3,8,7,1250,85,53,18,160,8
26715,20.27378507871321,11,7,10,287,6.67,17,8,8,15,9,50,55,11,10,86,0
26716,15.904175222450377,10,10,8,0,0.0,14,14,10,19,10,1500,65,66,20,185,9
26717,19.498973305954827,14,7,11,51,6.4,10,12,8,12,11,100,57,34,7,86,0
26718,16.862422997946613,9,7,9,0,0.0,17,10,8,7,9,1600,82,38,18,178,2
26719,18.46406570841889,11,14,10,323,6.81,10,10,15,15,3,1900,88,26,14,73,2
26721,16.76659822039699,11,2,11,0,0.0,1,12,11,20,11,1400,85,53,17,160,1
26722,16.763860369609855,11,13,8,0,0.0,12,13,5,14,11,1600,80,47,17,160,13
26723,16.774811772758383,14,14,14,0,0.0,10,11,11,11,6,1000,74,37,20,158,15
26725,16.309377138945926,9,9,11,0,0.0,3,10,7,7,13,600,60,25,10,110,9
26726,16.44079397672827,11,15,10,0,0.0,10,12,6,12,5,600,62,22,10,110,12
26727,16.487337440109513,10,17,12,0,0.0,13,12,9,11,10,750,65,45,18,178,21
26729,16.826830937713893,10,15,8,0,0.0,7,13,7,9,13,1750,79,45,17,160,14
26730,16.799452429842574,12,7,9,0,0.0,10,10,10,19,11,1000,70,46,17,160,13
26731,16.687200547570157,9,14,10,0,0.0,7,12,9,20,5,1000,75,41,17,160,11
26732,15.879534565366187,10,6,12,0,0.0,10,11,10,9,9,1250,75,45,17,160,11
26733,16.125941136208077,12,7,13,0,0.0,8,12,13,9,9,1250,70,45,17,160,14
26734,16.150581793292265,11,7,11,0,0.0,15,12,20,18,5,1350,72,58,17,160,15
26735,18.360027378507873,11,12,12,239,6.9,10,13,19,18,6,950,74,16,11,94,1
26736,16.314852840520192,11,10,11,0,0.0,5,13,10,11,5,1250,75,72,17,160,10
26737,16.37782340862423,9,12,13,0,0.0,13,11,9,9,5,1500,90,53,17,160,19
26738,16.372347707049965,11,7,10,0,0.0,9,10,6,11,6,900,65,49,17,160,10
26739,16.44626967830253,8,4,10,0,0.0,6,12,12,13,8,1500,80,45,18,178,3
26740,16.569472963723477,10,6,9,0,0.0,13,11,8,16,8,750,75,44,20,161,10
26741,16.380561259411362,12,15,10,0,0.0,11,12,7,19,6,900,60,22,17,160,8
26742,16.45722108145106,10,4,9,0,0.0,5,11,5,10,13,750,75,62,20,161,7
26743,16.54483230663929,12,11,10,0,0.0,12,12,10,15,10,750,75,53,20,161,10
26745,19.184120465434635,11,12,12,136,6.63,4,12,20,17,13,900,73,19,13,94,5
26747,16.687200547570157,10,17,10,0,0.0,8,10,14,12,9,750,55,61,13,185,12
26748,16.23271731690623,12,12,12,0,0.0,4,11,9,18,5,1250,70,69,17,160,22
26749,16.177960301163587,13,13,12,0,0.0,8,9,9,10,10,1950,90,53,17,160,22
26750,16.870636550308006,12,9,10,0,0.0,12,11,8,18,10,1100,70,37,17,160,13
26752,16.410677618069816,9,15,11,0,0.0,5,12,11,9,8,1200,70,41,17,160,16
26754,16.197125256673512,10,8,10,0,0.0,4,12,13,14,8,1500,86,53,17,160,14
26755,22.915811088295687,13,10,12,1112,6.68,9,13,10,8,8,1750,95,15,14,85,0
26756,17.347022587268995,12,15,10,0,0.0,11,10,7,12,5,1550,62,18,13,94,1
26758,16.490075290896645,9,7,8,0,0.0,3,8,7,15,6,800,65,47,15,117,9
26759,16.45448323066393,10,13,9,0,0.0,11,12,8,19,12,800,64,53,15,117,9
26760,19.589322381930184,11,14,14,1554,6.97,5,10,9,11,6,3450,99,21,13,140,3
26761,16.227241615331966,12,6,10,0,0.0,9,10,20,8,8,950,79,38,12,161,7
26762,20.2217659137577,11,8,11,0,0.0,16,11,15,17,11,450,64,45,10,104,2
26764,19.66324435318275,11,11,11,0,0.0,4,10,7,14,15,600,62,13,8,158,0
26765,18.5160848733744,11,4,12,0,0.0,9,12,20,11,5,600,60,23,8,158,9
26766,16.34223134839151,11,18,13,0,0.0,11,12,20,16,10,750,67,59,16,158,9
26768,18.04243668720055,11,11,12,119,6.6,17,11,9,15,7,150,43,50,3,46,3
26769,18.694045174537987,9,6,12,1751,6.76,8,11,9,12,5,1750,70,26,8,85,6
26770,19.367556468172484,11,4,11,1769,6.54,9,9,9,8,12,1750,70,16,8,85,4
26771,16.20807665982204,13,14,11,0,0.0,16,11,8,13,13,850,53,73,15,134,19
26772,16.399726214921287,14,11,10,0,0.0,2,10,7,18,10,50,35,70,15,134,5
26773,16.752908966461327,10,17,12,45,6.6,10,11,9,9,9,550,49,77,15,134,27
26774,16.536618754277892,13,4,10,0,0.0,10,10,9,13,13,50,39,64,15,134,1
26775,16.59958932238193,11,4,13,0,0.0,3,12,5,17,10,800,50,58,15,134,9
26776,16.128678986995208,10,18,13,0,0.0,8,11,6,14,9,850,59,57,15,134,19
26777,16.073921971252567,10,7,12,0,0.0,10,11,3,14,11,50,36,66,15,134,9
26778,16.295687885010267,10,6,11,0,0.0,9,12,6,17,8,50,35,70,15,134,5
26779,16.17248459958932,10,18,9,0,0.0,2,11,7,20,7,650,59,34,15,134,10
26780,16.73100616016427,11,9,10,0,0.0,5,10,16,8,12,750,55,54,15,134,10
26781,16.503764544832308,12,5,13,0,0.0,9,11,11,16,13,750,59,42,15,134,10
26782,16.060232717316907,8,8,10,0,0.0,3,12,7,12,11,50,35,66,15,134,4
26783,16.99110198494182,9,15,10,164,6.7,5,12,7,19,12,1800,73,25,8,94,9
26784,18.250513347022586,11,6,11,0,0.0,8,14,8,17,8,1850,74,28,8,94,1
26785,21.568788501026695,12,6,11,0,0.0,13,11,10,13,13,1400,93,14,13,140,0
26786,20.955509924709105,12,18,12,2361,6.73,14,10,13,14,10,650,68,8,8,86,0
26787,18.765229295003422,12,6,13,90,6.75,7,11,7,10,7,300,61,13,8,86,0
26788,19.077344284736483,10,17,10,310,6.77,5,9,9,8,7,450,64,18,8,86,0
26789,17.188227241615333,9,7,9,0,0.0,13,9,7,19,6,1500,86,33,13,173,5
26790,16.799452429842574,11,18,12,0,0.0,13,11,6,20,6,1800,72,45,12,94,10
26791,17.467488021902806,12,15,11,0,0.0,10,12,8,12,11,1650,67,16,12,94,2
26793,19.255304585900067,9,15,12,2164,6.84,13,11,9,17,13,1000,75,35,8,86,0
26794,19.394934976043807,14,8,11,1351,7.02,4,11,12,15,8,750,80,49,12,94,9
26795,18.38466803559206,11,12,10,45,6.8,7,10,8,19,10,800,66,29,16,117,3
26796,18.548939082819988,11,16,14,0,0.0,9,9,11,15,12,900,75,15,16,117,0
26797,18.469541409993155,12,13,12,115,6.95,9,11,7,12,9,800,65,39,16,117,8
26798,17.48665297741273,13,9,10,0,0.0,15,10,17,17,13,900,75,32,16,117,8
26799,17.831622176591377,12,17,10,0,0.0,8,10,9,19,15,850,68,41,16,117,10
26800,18.05886379192334,13,1,10,0,0.0,13,10,15,13,8,800,64,24,16,117,9
26801,18.444900752908968,10,11,11,0,0.0,4,11,11,11,12,1800,73,23,12,94,7
26802,16.629705681040384,8,12,10,0,0.0,12,12,7,13,4,850,55,36,11,185,7
26803,16.815879534565365,11,9,11,0,0.0,9,9,13,13,7,1250,65,39,18,185,16
26804,16.720054757015742,11,11,9,0,0.0,6,10,12,20,11,1000,50,43,18,185,9
26805,16.334017796030118,8,16,10,0,0.0,13,12,10,16,12,1250,60,28,18,185,8
26806,16.451745379876797,11,14,11,0,0.0,13,14,11,17,10,1500,65,63,18,185,17
26807,16.733744010951405,12,4,9,0,0.0,5,11,9,8,10,1000,50,30,18,185,9
26808,16.763860369609855,11,1,10,0,0.0,8,8,7,17,5,1250,57,35,18,185,6
26809,16.202600958247775,11,9,11,0,0.0,6,11,7,14,10,1000,50,37,18,185,11
26810,16.856947296372347,14,4,14,0,0.0,8,13,18,9,11,1250,55,55,18,185,18
26812,19.468856947296374,10,2,11,0,0.0,7,10,8,12,11,1100,77,37,20,158,1
26813,16.71731690622861,12,16,8,0,0.0,5,12,7,16,9,500,65,40,20,161,13
26814,16.44079397672827,11,13,9,0,0.0,7,11,10,19,9,600,63,40,16,158,12
26815,16.32580424366872,10,16,10,0,0.0,11,8,9,15,10,600,71,56,20,161,7
26816,19.405886379192335,9,10,12,0,0.0,8,12,19,18,14,750,65,24,13,158,4
26818,17.598904859685145,12,10,14,0,0.0,15,9,10,20,8,250,50,43,9,91,14
26819,16.295687885010267,10,16,12,0,0.0,14,11,6,12,6,600,65,39,20,161,11
26820,15.945242984257359,10,7,9,0,0.0,7,11,8,9,14,750,75,49,20,161,14
26821,15.89596167008898,11,16,11,0,0.0,16,9,9,14,14,700,70,35,20,161,13
26822,16.27652292950034,13,10,11,0,0.0,9,13,14,16,9,500,65,50,20,161,14
26823,16.041067761806982,11,16,12,0,0.0,7,12,7,14,7,600,68,31,20,161,9
26824,17.73579739904175,14,11,12,0,0.0,11,11,8,14,5,750,52,19,12,85,7
26825,17.48665297741273,12,8,13,0,0.0,11,14,20,17,8,900,72,43,17,161,7
26826,16.49555099247091,9,14,9,0,0.0,5,11,15,15,8,850,70,31,17,161,6
26827,16.35318275154004,11,15,10,0,0.0,13,11,10,11,14,850,70,34,17,161,10
26828,17.30321697467488,10,5,10,0,0.0,2,13,8,12,7,850,74,30,17,161,7
26829,17.155373032169745,12,13,10,0,0.0,2,10,4,12,11,900,74,43,17,161,11
26830,16.856947296372347,10,12,14,0,0.0,10,9,8,8,5,850,72,45,17,161,8
26831,17.426420260095824,12,11,10,0,0.0,3,13,12,11,6,850,72,45,17,161,14
26832,16.462696783025326,11,15,12,0,0.0,20,10,8,14,7,1000,74,74,17,161,15
26833,16.747433264887064,10,10,11,0,0.0,7,13,12,16,7,950,78,57,17,161,13
26834,16.5968514715948,9,11,12,0,0.0,14,11,9,8,8,850,72,40,17,161,8
26835,16.739219712525667,12,10,13,0,0.0,10,12,9,8,12,900,72,56,17,161,13
26836,16.27378507871321,10,9,11,0,0.0,10,9,7,8,7,850,68,50,17,161,13
26837,16.56399726214921,8,16,10,0,0.0,13,11,14,7,14,950,78,62,17,161,8
26838,16.9637234770705,12,14,12,0,0.0,14,10,6,20,12,900,72,31,17,161,10
26839,16.465434633812457,11,5,11,0,0.0,6,10,11,12,11,1000,78,48,17,161,3
26841,16.23545516769336,9,15,12,0,0.0,2,8,9,12,11,900,74,54,17,161,9
26842,19.1129363449692,11,12,14,197,6.52,13,11,10,14,14,600,67,19,8,86,0
26843,18.99247091033539,10,9,11,688,6.8,8,14,20,7,9,500,65,15,8,86,1
26844,18.275154004106778,13,14,12,2105,6.69,9,11,12,12,13,1750,97,42,12,117,16
26845,16.88158795345654,11,15,10,0,0.0,4,11,4,9,5,750,60,38,8,117,9
26846,16.295687885010267,9,12,13,0,0.0,1,12,17,18,6,950,60,54,13,185,17
26847,16.123203285420946,14,8,10,0,0.0,6,10,10,7,8,750,75,46,16,161,11
26848,16.254620123203285,13,12,10,0,0.0,14,12,9,10,11,750,76,57,16,161,17
26849,18.379192334017795,12,10,13,0,0.0,17,10,9,10,12,750,58,6,8,85,0
26850,16.281998631074607,9,14,12,0,0.0,9,11,10,13,10,1000,80,51,16,161,8
26851,16.91170431211499,13,14,12,0,0.0,7,11,7,19,7,700,70,25,16,161,10
26852,16.145106091718002,11,17,9,0,0.0,8,12,8,16,11,1050,82,52,16,161,9
26854,16.309377138945926,11,13,12,0,0.0,13,10,9,15,11,750,75,60,16,161,11
26855,18.967830253251197,11,12,12,0,0.0,8,9,9,11,5,750,55,14,8,85,3
26856,16.49828884325804,9,16,10,0,0.0,17,12,6,9,12,350,45,28,11,120,10
26857,17.026694045174537,12,3,11,0,0.0,6,9,20,8,6,750,75,63,16,161,6
26858,16.418891170431213,12,15,18,0,0.0,5,8,9,11,13,1700,68,38,13,94,5
26859,17.853524982888434,11,16,11,0,0.0,7,14,9,11,13,950,78,23,16,117,1
26860,17.519507186858316,12,16,9,0,0.0,12,9,10,7,11,800,65,16,16,117,6
26861,16.670773442847366,10,11,11,0,0.0,12,13,19,15,8,750,60,36,16,117,11
26862,16.347707049965777,13,3,11,0,0.0,8,11,16,8,5,1400,84,72,16,161,4
26864,16.301163586584533,10,5,11,0,0.0,14,13,8,15,6,700,70,34,16,161,8
26865,16.194387405886378,11,8,11,0,0.0,10,11,20,19,9,1100,84,60,16,161,9
26866,16.27378507871321,12,12,10,0,0.0,6,15,8,19,12,650,70,40,16,161,14
26867,15.865845311430528,11,1,11,0,0.0,12,11,8,9,13,650,72,55,16,161,9
26869,16.588637919233403,12,10,10,0,0.0,15,10,17,14,7,700,70,40,16,161,10
26870,16.971937029431896,14,17,13,0,0.0,12,9,5,19,6,500,65,43,16,161,14
26871,16.83504449007529,10,7,11,0,0.0,6,9,7,8,12,500,65,26,16,161,2
26872,16.941820670773442,11,12,12,0,0.0,9,12,7,14,15,500,65,50,16,161,12
26873,16.71457905544148,10,8,13,45,6.6,9,10,8,14,5,600,70,58,16,161,13
26875,16.13141683778234,9,3,10,0,0.0,10,9,10,9,11,600,65,56,16,161,5
26876,17.037645448323065,13,14,12,0,0.0,8,10,12,19,15,600,68,43,16,161,13
26877,16.67898699520876,9,11,13,0,0.0,5,10,7,12,6,500,60,47,16,161,9
26880,16.449007529089666,11,15,12,0,0.0,13,12,4,15,5,600,65,45,16,161,8
26881,15.94798083504449,12,6,10,0,0.0,6,10,11,10,14,500,65,53,16,161,18
26882,15.879534565366187,10,4,12,0,0.0,5,12,7,13,7,500,65,36,16,161,10
26883,15.898699520876113,11,11,11,0,0.0,9,10,10,20,7,500,60,44,16,161,15
26884,15.885010266940451,13,14,13,0,0.0,7,12,8,7,6,600,65,51,16,161,18
26885,16.05475701574264,9,19,9,0,0.0,4,14,10,17,11,1100,65,40,16,161,7
26886,16.098562628336754,12,10,10,0,0.0,2,12,9,11,10,1050,70,52,16,161,9
26887,15.958932238193018,11,16,8,0,0.0,10,10,7,9,12,500,60,55,16,161,8
26888,18.570841889117045,11,3,11,57,6.7,5,13,8,11,12,1000,75,26,11,104,9
26890,17.17453798767967,10,4,11,0,0.0,5,12,8,11,12,700,58,17,8,85,0
26891,17.481177275838466,12,14,12,0,0.0,9,10,8,20,5,700,58,15,8,85,0
26892,17.04312114989733,9,10,12,0,0.0,1,10,9,20,5,700,56,7,8,85,0
26893,16.20807665982204,14,3,12,0,0.0,11,12,7,12,10,700,57,4,8,85,0
26894,16.82135523613963,12,13,14,0,0.0,12,11,10,13,10,700,58,27,8,85,7
26895,16.930869267624914,10,12,10,0,0.0,4,11,8,20,7,700,59,23,8,85,0
26896,17.073237508555785,12,14,11,0,0.0,9,10,8,13,9,700,59,19,8,85,1
26897,17.169062286105408,11,4,11,0,0.0,8,12,8,18,11,700,58,27,8,85,1
26898,17.39082819986311,9,8,12,0,0.0,3,9,9,15,11,700,58,30,8,85,0
26899,17.023956194387406,12,11,10,0,0.0,4,12,8,13,5,700,57,22,8,85,4
26900,16.802190280629706,13,10,12,0,0.0,2,11,9,17,5,700,57,13,8,85,1
26901,16.695414099931554,12,4,9,0,0.0,9,10,8,20,8,700,57,11,8,85,0
26902,16.531143052703626,11,5,11,0,0.0,10,8,6,17,7,700,58,19,8,85,2
26903,17.018480492813143,10,11,9,0,0.0,14,13,10,16,6,700,57,24,8,85,3
26904,16.511978097193705,13,13,9,0,0.0,11,11,10,16,5,700,58,27,8,85,7
26905,17.30321697467488,14,6,12,0,0.0,4,8,6,19,12,750,59,24,8,85,2
26906,16.687200547570157,12,16,9,0,0.0,9,11,11,12,9,700,56,17,8,85,3
26907,16.657084188911703,11,4,10,0,0.0,15,13,13,16,5,700,57,4,8,85,0
26908,17.295003422313485,14,4,11,0,0.0,2,12,18,20,10,750,61,9,8,85,0
26909,16.073921971252567,12,17,11,0,0.0,12,12,7,17,9,700,57,35,8,85,0
26910,16.28473648186174,11,13,12,0,0.0,12,10,13,10,9,700,57,39,8,85,4
26912,16.736481861738536,11,1,13,0,0.0,10,12,14,13,13,700,70,66,12,161,9
26914,16.145106091718002,8,5,12,0,0.0,14,9,11,15,12,700,70,66,12,161,9
26915,16.197125256673512,13,11,10,0,0.0,9,12,9,10,13,750,75,51,12,161,11
26916,16.424366872005475,14,13,12,0,0.0,9,10,7,20,5,600,60,45,12,161,16
26917,16.867898699520875,14,6,13,0,0.0,8,13,8,15,5,600,60,46,12,161,10
26918,16.213552361396303,12,15,11,0,0.0,1,10,7,20,14,600,60,44,12,161,12
26919,16.36413415468857,12,10,11,0,0.0,5,9,8,10,9,600,60,59,12,161,8
26920,16.27652292950034,12,3,12,0,0.0,10,10,9,11,7,650,65,43,12,161,1
26921,16.9637234770705,10,3,11,0,0.0,9,12,7,8,11,650,65,49,12,161,7
26922,16.45722108145106,8,4,10,0,0.0,11,10,9,20,10,650,60,36,12,161,4
26923,17.100616016427104,11,4,12,0,0.0,12,13,8,11,6,600,60,39,12,161,4
26924,15.874058863791923,9,15,10,0,0.0,14,10,9,11,6,600,60,42,12,161,9
26925,17.29226557152635,12,3,10,0,0.0,10,14,9,10,13,600,60,47,12,161,11
26926,16.355920602327174,10,15,11,0,0.0,17,10,7,8,6,600,60,60,12,161,11
